LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT_PAYEMENT,SEX_Female,SEX_Male,EDUCATION_Graduate_school,EDUCATION_High_school,EDUCATION_Others,EDUCATION_University,MARRIAGE_Married,MARRIAGE_Others,MARRIAGE_Single,PAY_0_Pay_delay>=1,PAY_0_Pay_duly,PAY_2_Pay_delay>=1,PAY_2_Pay_duly,PAY_3_Pay_delay>=1,PAY_3_Pay_duly,PAY_4_Pay_delay>=1,PAY_4_Pay_duly,PAY_5_Pay_delay>=1,PAY_5_Pay_duly,PAY_6_Pay_delay>=1,PAY_6_Pay_duly
80000.0,30,2994.0,16709.0,29459.0,30472.0,36317.0,21671.0,16709.0,29469.0,5000.0,10000.0,2000.0,3000.0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
290000.0,46,2052.0,4146.0,700.0,5055.0,694.0,3207.0,4146.0,700.0,5077.0,694.0,3207.0,0.0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
30000.0,25,12925.0,13411.0,14190.0,16218.0,15663.0,17250.0,1000.0,1300.0,2273.0,0.0,2000.0,0.0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0
110000.0,36,109361.0,102505.0,103834.0,76491.0,77245.0,78049.0,3940.0,3256.0,2696.0,2780.0,2900.0,3000.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
60000.0,29,47631.0,48574.0,49476.0,50360.0,50509.0,52522.0,2000.0,2000.0,2000.0,1100.0,3000.0,0.0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
280000.0,30,36269.0,39229.0,48190.0,48758.0,49219.0,58412.0,10300.0,10018.0,10026.0,5000.0,10000.0,2401.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
420000.0,29,392.0,396.0,47581.0,48070.0,47523.0,45834.0,400.0,47581.0,1715.0,1700.0,1850.0,2000.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
200000.0,30,1528.0,4179.0,1689.0,1851.0,34808.0,-30895.0,4191.0,1200.0,1893.0,42804.0,10.0,85820.0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
20000.0,38,8337.0,11191.0,12219.0,14009.0,15773.0,17515.0,3000.0,1210.0,2000.0,2000.0,2000.0,1200.0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
30000.0,42,2782.0,2975.0,2230.0,1390.0,4040.0,3080.0,2975.0,2230.0,1390.0,4040.0,3080.0,2190.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
220000.0,35,190105.0,185836.0,187220.0,199542.0,202036.0,200956.0,0.0,6600.0,15200.0,7000.0,2000.0,15000.0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0
150000.0,31,31991.0,18322.0,11429.0,3714.0,0.0,0.0,18696.0,11629.0,3814.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
50000.0,25,6954.0,6032.0,6529.0,7533.0,7857.0,4424.0,2161.0,1000.0,1004.0,3004.0,1005.0,2006.0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
400000.0,44,0.0,0.0,1228.0,3405.0,961.0,-251.0,0.0,1228.0,3405.0,961.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1
60000.0,31,19921.0,20993.0,21736.0,23172.0,22661.0,24087.0,1700.0,1400.0,1800.0,0.0,1800.0,0.0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0
130000.0,43,55544.0,57428.0,58917.0,60352.0,61167.0,63042.0,3400.0,3000.0,3000.0,2400.0,3000.0,2400.0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
50000.0,44,15109.0,16117.0,17217.0,18005.0,18369.0,18888.0,1263.0,1363.0,1151.0,515.0,670.0,780.0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
180000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
360000.0,29,6906.0,4893.0,508.0,0.0,4861.0,2547.0,4893.0,508.0,0.0,4861.0,2547.0,0.0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
360000.0,40,10210.0,-1814.0,-11035.0,12319.0,6050.0,2125.0,0.0,0.0,32319.0,6050.0,2125.0,35860.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
420000.0,46,254275.0,249677.0,232028.0,233055.0,191518.0,192313.0,10004.0,11020.0,10238.0,10022.0,7000.0,6000.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
140000.0,27,0.0,2051.0,446.0,0.0,0.0,0.0,2051.0,446.0,0.0,0.0,0.0,1593.0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1
90000.0,24,37985.0,36664.0,22265.0,30504.0,26909.0,25685.0,2010.0,2000.0,10004.0,1010.0,2000.0,2000.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
280000.0,39,1451.0,9152.0,335.0,2300.0,0.0,0.0,9152.0,335.0,2322.0,0.0,0.0,9436.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
70000.0,34,59841.0,60021.0,58476.0,20717.0,11473.0,22021.0,2610.0,1366.0,414.0,229.0,22021.0,668.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
500000.0,46,10678.0,6914.0,813.0,17280.0,26162.0,2518.0,6944.0,813.0,17280.0,26162.0,2534.0,2553.0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
130000.0,39,108879.0,111115.0,107185.0,108569.0,112541.0,114885.0,5500.0,0.0,5399.0,8000.0,5000.0,0.0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0
