LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT_PAYEMENT,SEX_Female,SEX_Male,EDUCATION_Graduate_school,EDUCATION_High_school,EDUCATION_Others,EDUCATION_University,MARRIAGE_Married,MARRIAGE_Others,MARRIAGE_Single,PAY_0_Pay_delay>=1,PAY_0_Pay_duly,PAY_2_Pay_delay>=1,PAY_2_Pay_duly,PAY_3_Pay_delay>=1,PAY_3_Pay_duly,PAY_4_Pay_delay>=1,PAY_4_Pay_duly,PAY_5_Pay_delay>=1,PAY_5_Pay_duly,PAY_6_Pay_delay>=1,PAY_6_Pay_duly
80000.0,39,37712.0,38713.0,39750.0,40771.0,42087.0,43409.0,1626.0,1663.0,1684.0,2000.0,2000.0,2000.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
20000.0,25,0.0,0.0,0.0,6000.0,16321.0,286.0,0.0,0.0,6000.0,16321.0,286.0,0.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
50000.0,30,50457.0,51400.0,0.0,3794.0,0.0,0.0,2400.0,0.0,3794.0,0.0,0.0,9551.0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
30000.0,26,22364.0,23732.0,30699.0,29727.0,28834.0,16361.0,1753.0,8500.0,9.0,700.0,1179.0,138.0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1
20000.0,46,21075.0,20795.0,20206.0,19617.0,18737.0,18148.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
110000.0,24,78453.0,48208.0,8882.0,47695.0,48461.0,48903.0,1500.0,1900.0,40000.0,2000.0,1800.0,1400.0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
280000.0,35,259637.0,259593.0,261595.0,267359.0,236734.0,231064.0,10028.0,12500.0,13106.0,231064.0,15004.0,8004.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
180000.0,31,28566.0,32876.0,39120.0,38339.0,42679.0,46953.0,5000.0,7000.0,0.0,5000.0,5000.0,5000.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1
470000.0,30,9884.0,3285.0,5103.0,9258.0,4305.0,10001.0,3301.0,5127.0,9304.0,4326.0,10051.0,7661.0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
20000.0,28,17973.0,17835.0,18795.0,18252.0,17589.0,17480.0,1318.0,1278.0,635.0,802.0,350.0,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
